id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,assignment_id,event_type
114,2022-12-02 19:47:08.20619,,,,,,f,,,{},3A9AA95ATYAA6XPGGMUQNWWTX0XP56,AssignmentSubmitted
115,2022-12-02 19:47:16.991692,,,,,,f,,,{},3X08E93BHX6YFV7P695M92JCYQC66R,AssignmentAccepted
116,2022-12-02 19:47:18.560746,,,,,,f,,,{},3Z4GS9HPNXY0NVZZ8TF6LUJ4OCG77Q,AssignmentAccepted
117,2022-12-02 19:51:08.191843,,,,,,f,,,{},3YHH42UU5D3LK5OHROV7PKRIBH90LK,AssignmentSubmitted
118,2022-12-02 19:51:20.779781,,,,,,f,,,{},37M28K1J0S1BQSYZG5GNYBQ3GGQJA6,AssignmentAccepted
119,2022-12-02 19:54:35.208225,,,,,,f,,,{},36NEMU28XH1YYD7NK7P7WSFBCS9WMH,AssignmentSubmitted
120,2022-12-02 19:54:41.146739,,,,,,f,,,{},3BDCF01OGZIIH0K2ZW6GHCL2NWZLYL,AssignmentAccepted
121,2022-12-02 20:02:22.538854,,,,,,f,,,{},3I2PTA7R3VIYOSBYNMDLPQ5LZL1QK4,AssignmentSubmitted
122,2022-12-02 20:08:35.729491,,,,,,f,,,{},37M28K1J0S1BQSYZG5GNYBQ3GGQJA6,AssignmentReturned
123,2022-12-02 20:08:40.950159,,,,,,f,,,{},37M28K1J0S1BQSYZG5GNYBQ3GGQJA6,AssignmentAccepted
124,2022-12-02 20:14:22.116618,,,,,,f,,,{},3UJ1CZ6IZJD7JP5883YKI114KJS5SO,AssignmentSubmitted
125,2022-12-02 20:15:49.81813,,,,,,f,,,{},3018Q3ZVOKESOGHCOAPW02CUQWKRA4,AssignmentAbandoned
126,2022-12-02 20:15:54.693424,,,,,,f,,,{},3018Q3ZVOKESOGHCOAPW02CUQWKRA4,AssignmentAccepted
127,2022-12-02 20:18:19.399214,,,,,,f,,,{},3U088ZLJVMH1VZ0GV229YV8Y9P4W02,AssignmentSubmitted
128,2022-12-02 20:18:53.485398,,,,,,f,,,{},3RKNTXVS3OMLNAFEDYTJS91KYHQA4S,AssignmentSubmitted
129,2022-12-02 20:20:40.501903,,,,,,f,,,{},3QFUFYSY903GJ1WMOEFB6ACBVYF4FD,AssignmentAccepted
130,2022-12-02 20:20:40.512791,,,,,,f,,,{},3QFUFYSY903GJ1WMOEFB6ACBVYF4FD,AssignmentAbandoned
131,2022-12-02 20:20:54.553346,,,,,,f,,,{},34S9DKFK75D850NNB9MVU4PRSQFNY3,AssignmentSubmitted
132,2022-12-02 20:22:18.851382,,,,,,f,,,{},3BDCF01OGZIIH0K2ZW6GHCL2NWZLYL,AssignmentSubmitted
133,2022-12-02 20:23:10.098569,,,,,,f,,,{},4NcWiBgLa92bmpf81VdY7p1841Y1tn,NotificationMissing
134,2022-12-02 20:24:51.992606,,,,,,f,,,{},3018Q3ZVOKESOGHCOAPW02CUQWKRA4,AssignmentReturned
135,2022-12-02 20:25:02.673679,,,,,,f,,,{},3018Q3ZVOKESOGHCOAPW02CUQWKRA4,AssignmentAccepted
136,2022-12-02 20:27:38.56633,,,,,,f,,,{},3QFUFYSY903GJ1WMOEFB6ACBVYF4FD,AssignmentSubmitted
137,2022-12-02 20:30:09.018442,,,,,,f,,,{},3018Q3ZVOKESOGHCOAPW02CUQWKRA4,AssignmentSubmitted
138,2022-12-02 20:30:54.939298,,,,,,f,,,{},379J5II41Q4KBV3BZVUMA9TM5JBLEL,AssignmentSubmitted
139,2022-12-02 20:30:59.601633,,,,,,f,,,{},3JC6VJ2SAD73JTJER3CTX17YYE7A5L,AssignmentReturned
140,2022-12-02 20:31:10.016953,,,,,,f,,,{},3JC6VJ2SAD73JTJER3CTX17YYE7A5L,AssignmentAccepted
141,2022-12-02 20:32:22.955863,,,,,,f,,,{},3FUI0JHJPZM0LTXP459QVWV8E8G33K,AssignmentAbandoned
142,2022-12-02 20:32:22.989102,,,,,,f,,,{},3FUI0JHJPZM0LTXP459QVWV8E8G33K,AssignmentAccepted
143,2022-12-02 20:39:42.811554,,,,,,f,,,{},3JC6VJ2SAD73JTJER3CTX17YYE7A5L,AssignmentSubmitted
144,2022-12-02 20:41:48.664106,,,,,,f,,,{},37M28K1J0S1BQSYZG5GNYBQ3GGQJA6,AssignmentSubmitted
145,2022-12-02 20:42:03.747769,,,,,,f,,,{},3FUI0JHJPZM0LTXP459QVWV8E8G33K,AssignmentSubmitted
146,2022-12-02 20:56:10.098032,,,,,,f,,,{},4NcWi3gL69UbmpfQt5d4lp1MCv6h71,NotificationMissing
147,2022-12-02 21:08:54.119283,,,,,,f,,,{},39GXDJN2OV26YZ5E0WAS58V2LDMV8K,AssignmentReturned
148,2022-12-02 21:09:16.731579,,,,,,f,,,{},3J2UYBXQQN031KLA4KP5019LLOF06B,AssignmentAccepted
149,2022-12-02 21:17:19.25686,,,,,,f,,,{},3X08E93BHX6YFV7P695M92JCYQC66R,AssignmentSubmitted
150,2022-12-02 21:17:39.147364,,,,,,f,,,{},32N49TQG3I6KHNYTXUU61Z1XB1MVAO,AssignmentReturned
151,2022-12-02 21:18:22.359529,,,,,,f,,,{},3JC6VJ2SAD73JTJER3CTX17YYFI5AT,AssignmentAccepted
152,2022-12-02 21:21:46.162845,,,,,,f,,,{},3VELCLL3GM7ZR2Z31WW98C58JECF1I,AssignmentAbandoned
153,2022-12-02 21:22:21.446147,,,,,,f,,,{},33OOO72IVJ9TXAR2CDQI6C30ELQCTU,AssignmentAccepted
154,2022-12-02 21:24:05.438841,,,,,,f,,,{},3JC6VJ2SAD73JTJER3CTX17YYFI5AT,AssignmentReturned
155,2022-12-02 21:24:29.001122,,,,,,f,,,{},3TUI152ZZDBWIRPCFC73KB9MQG11QE,AssignmentSubmitted
156,2022-12-02 21:25:07.974767,,,,,,f,,,{},3KJYX6QCMBZVIG1XR07JUY4G1QFJVV,AssignmentAccepted
157,2022-12-02 21:39:53.022083,,,,,,f,,,{},33OOO72IVJ9TXAR2CDQI6C30ELQCTU,AssignmentSubmitted
158,2022-12-02 21:42:17.776862,,,,,,f,,,{},358UUM7WR1RA5EJEH7DCQBA4POZR7Y,AssignmentAbandoned
159,2022-12-02 21:42:23.773772,,,,,,f,,,{},358UUM7WR1RA5EJEH7DCQBA4POZR7Y,AssignmentAccepted
160,2022-12-02 21:42:50.675505,,,,,,f,,,{},3OVHNO1VE8PZOE6FI1ABC6MZKGMDZ7,AssignmentAbandoned
162,2022-12-02 21:44:37.534479,,,,,,f,,,{},3Z4GS9HPNXY0NVZZ8TF6LUJ4OCG77Q,AssignmentReturned
164,2022-12-02 21:50:51.219287,,,,,,f,,,{},3Z4GS9HPNXY0NVZZ8TF6LUJ4OCG77Q,AssignmentSubmitted
166,2022-12-02 23:09:32.905638,,,,,,f,,,{},3J2UYBXQQN031KLA4KP5019LLOF06B,AssignmentAbandoned
168,2022-12-02 23:25:19.544856,,,,,,f,,,{},3KJYX6QCMBZVIG1XR07JUY4G1QFJVV,AssignmentAccepted
169,2022-12-02 23:30:30.729962,,,,,,f,,,{},3KJYX6QCMBZVIG1XR07JUY4G1QFJVV,AssignmentSubmitted
161,2022-12-02 21:43:21.307684,,,,,,f,,,{},3FTF2T8WLT6JRTOTVYL2R69RCUAW9S,AssignmentAccepted
163,2022-12-02 21:44:38.032939,,,,,,f,,,{},3Z4GS9HPNXY0NVZZ8TF6LUJ4OCG77Q,AssignmentAccepted
165,2022-12-02 23:09:32.903782,,,,,,f,,,{},3J2UYBXQQN031KLA4KP5019LLOF06B,AssignmentAccepted
167,2022-12-02 23:25:07.788275,,,,,,f,,,{},3KJYX6QCMBZVIG1XR07JUY4G1QFJVV,AssignmentAbandoned
