id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,network_id,participant_id,awaiting_async_process,pending_async_processes,failed_async_processes,degree,child_id,seed,definition,vertex_id,dependent_vertex_ids,target_num_trials,stimulus_id,phase,participant_group,block,has_media,s3_bucket,remote_media_dir,media_id
155,2023-04-10 21:12:21.83885,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,32,,f,{},{},2,202,"[{""content"": [0, 1, 1, 2, 1, 1, 1, 0, 2], ""is_center"": true, ""vertex_id"": 21}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 24}, {""content"": [1, 2, 2, 1, 0, 0, 0, 2, 2], ""is_center"": false, ""vertex_id"": 41}, {""content"": [2, 1, 2, 0, 0, 0, 2, 0, 1], ""is_center"": false, ""vertex_id"": 27}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 43}]","[{""content"": [0, 1, 1, 2, 1, 1, 1, 0, 2], ""is_center"": true, ""vertex_id"": 21}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 24}, {""content"": [1, 2, 2, 1, 0, 0, 0, 2, 2], ""is_center"": false, ""vertex_id"": 41}, {""content"": [2, 1, 2, 0, 0, 0, 2, 0, 1], ""is_center"": false, ""vertex_id"": 27}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 43}]",21,"[24, 41, 43, 27]",,,,,,,,,
229,2023-04-10 21:17:20.43429,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,10,,f,{},{},4,263,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 4}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 31}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 34}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 48}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 4}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 31}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 34}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 48}]",4,"[48, 14, 34, 31]",,,,,,,,,
156,2023-04-10 21:12:27.213289,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,44,,f,{},{},2,181,"[{""content"": [2, 0, 2, 1, 2, 1, 2, 0, 2], ""is_center"": true, ""vertex_id"": 7}, {""content"": [2, 1, 2, 0, 0, 0, 1, 2, 2], ""is_center"": false, ""vertex_id"": 47}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}, {""content"": [0, 1, 1, 2, 1, 1, 1, 0, 2], ""is_center"": false, ""vertex_id"": 16}, {""content"": [2, 2, 2, 0, 0, 2, 2, 1, 0], ""is_center"": false, ""vertex_id"": 22}]","[{""content"": [2, 0, 2, 1, 2, 1, 2, 0, 2], ""is_center"": true, ""vertex_id"": 7}, {""content"": [2, 1, 2, 0, 0, 0, 1, 2, 2], ""is_center"": false, ""vertex_id"": 47}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}, {""content"": [0, 1, 1, 2, 1, 1, 1, 0, 2], ""is_center"": false, ""vertex_id"": 16}, {""content"": [2, 2, 2, 0, 0, 2, 2, 1, 0], ""is_center"": false, ""vertex_id"": 22}]",7,"[47, 1, 16, 22]",,,,,,,,,
152,2023-04-10 21:12:07.46144,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,7,,f,{},{},2,179,"[{""content"": [2, 2, 2, 0, 2, 0, 2, 1, 1], ""is_center"": true, ""vertex_id"": 14}, {""content"": [2, 2, 2, 0, 2, 0, 2, 0, 1], ""is_center"": false, ""vertex_id"": 0}, {""content"": [2, 1, 0, 2, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [2, 1, 1, 2, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 28}, {""content"": [2, 0, 0, 0, 0, 0, 2, 2, 1], ""is_center"": false, ""vertex_id"": 25}]","[{""content"": [2, 2, 2, 0, 2, 0, 2, 1, 1], ""is_center"": true, ""vertex_id"": 14}, {""content"": [2, 2, 2, 0, 2, 0, 2, 0, 1], ""is_center"": false, ""vertex_id"": 0}, {""content"": [2, 1, 0, 2, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [2, 1, 1, 2, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 28}, {""content"": [2, 0, 0, 0, 0, 0, 2, 2, 1], ""is_center"": false, ""vertex_id"": 25}]",14,"[0, 28, 25, 4]",,,,,,,,,
153,2023-04-10 21:12:09.599438,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,11,,f,{},{},2,172,"[{""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 13}, {""content"": [2, 1, 1, 1, 1, 2, 2, 1, 1], ""is_center"": false, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 26}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 24}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 43}]","[{""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 13}, {""content"": [2, 1, 1, 1, 1, 2, 2, 1, 1], ""is_center"": false, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 26}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 24}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 43}]",13,"[23, 26, 43, 24]",,,,,,,,,
261,2023-04-10 21:19:50.888733,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,34,,f,{},{},5,346,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 38}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 26}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 0}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 22}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 12}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 38}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 26}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 0}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 22}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 12}]",38,"[0, 26, 12, 22]",,,,,,,,,
160,2023-04-10 21:12:38.913885,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,20,,f,{},{},2,170,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 12}, {""content"": [2, 1, 1, 2, 2, 2, 2, 0, 0], ""is_center"": false, ""vertex_id"": 18}, {""content"": [2, 1, 1, 1, 1, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 36}, {""content"": [2, 2, 2, 1, 1, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 38}, {""content"": [2, 2, 2, 1, 1, 1, 2, 1, 2], ""is_center"": false, ""vertex_id"": 40}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 12}, {""content"": [2, 1, 1, 2, 2, 2, 2, 0, 0], ""is_center"": false, ""vertex_id"": 18}, {""content"": [2, 1, 1, 1, 1, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 36}, {""content"": [2, 2, 2, 1, 1, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 38}, {""content"": [2, 2, 2, 1, 1, 1, 2, 1, 2], ""is_center"": false, ""vertex_id"": 40}]",12,"[18, 36, 38, 40]",,,,,,,,,
154,2023-04-10 21:12:21.633244,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,17,,f,{},{},2,190,"[{""content"": [0, 2, 0, 2, 2, 2, 2, 1, 1], ""is_center"": true, ""vertex_id"": 32}, {""content"": [2, 2, 2, 0, 2, 2, 0, 1, 1], ""is_center"": false, ""vertex_id"": 20}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 2}, {""content"": [2, 2, 2, 0, 2, 2, 2, 1, 2], ""is_center"": false, ""vertex_id"": 35}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 9}]","[{""content"": [0, 2, 0, 2, 2, 2, 2, 1, 1], ""is_center"": true, ""vertex_id"": 32}, {""content"": [2, 2, 2, 0, 2, 2, 0, 1, 1], ""is_center"": false, ""vertex_id"": 20}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 2}, {""content"": [2, 2, 2, 0, 2, 2, 2, 1, 2], ""is_center"": false, ""vertex_id"": 35}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 9}]",32,"[20, 2, 9, 35]",,,,,,,,,
254,2023-04-10 21:19:17.356568,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,14,,f,{},{},4,264,"[{""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 20}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 6}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 32}]","[{""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 20}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 6}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 35}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 32}]",20,"[6, 35, 32, 41]",,,,,,,,,
162,2023-04-10 21:12:47.792055,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,43,,f,{},{},3,235,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 31}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 37}, {""content"": [2, 2, 0, 2, 2, 2, 1, 2, 2], ""is_center"": false, ""vertex_id"": 19}, {""content"": [1, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 27}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 31}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 37}, {""content"": [2, 2, 0, 2, 2, 2, 1, 2, 2], ""is_center"": false, ""vertex_id"": 19}, {""content"": [1, 1, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 27}]",31,"[4, 19, 27, 37]",,,,,,,,,
163,2023-04-10 21:12:51.046443,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,8,,f,{},{},3,241,"[{""content"": [0, 0, 0, 0, 0, 0, -1, 0, -1], ""is_center"": true, ""vertex_id"": 11}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 45}, {""content"": [1, 1, 1, 1, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 36}, {""content"": [2, 1, 1, 1, 2, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 29}]","[{""content"": [0, 0, 0, 0, 0, 0, -1, 0, -1], ""is_center"": true, ""vertex_id"": 11}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 45}, {""content"": [1, 1, 1, 1, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 36}, {""content"": [2, 1, 1, 1, 2, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 29}]",11,"[23, 36, 45, 29]",,,,,,,,,
144,2023-04-10 21:11:24.785142,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,43,,f,{},{},2,162,"[{""content"": [2, 2, 1, 2, 2, 2, 0, 2, 1], ""is_center"": true, ""vertex_id"": 31}, {""content"": [2, 1, 0, 2, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [2, 2, 0, 2, 2, 2, 1, 2, 2], ""is_center"": false, ""vertex_id"": 19}, {""content"": [2, 1, 2, 0, 0, 0, 2, 0, 1], ""is_center"": false, ""vertex_id"": 27}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 37}]","[{""content"": [2, 2, 1, 2, 2, 2, 0, 2, 1], ""is_center"": true, ""vertex_id"": 31}, {""content"": [2, 1, 0, 2, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [2, 2, 0, 2, 2, 2, 1, 2, 2], ""is_center"": false, ""vertex_id"": 19}, {""content"": [2, 1, 2, 0, 0, 0, 2, 0, 1], ""is_center"": false, ""vertex_id"": 27}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 37}]",31,"[4, 19, 27, 37]",,,,,,,,,
117,2023-04-10 21:09:52.164195,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,8,,f,{},{},2,163,"[{""content"": [2, 1, 1, 1, 2, 2, 2, 2, 1], ""is_center"": true, ""vertex_id"": 11}, {""content"": [2, 1, 1, 1, 1, 2, 2, 1, 1], ""is_center"": false, ""vertex_id"": 23}, {""content"": [2, 1, 1, 1, 1, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 36}, {""content"": [0, 0, 0, 0, 0, 0, -1, 0, -1], ""is_center"": false, ""vertex_id"": 29}, {""content"": [0, 1, 1, 2, 2, 2, 0, 0, 2], ""is_center"": false, ""vertex_id"": 45}]","[{""content"": [2, 1, 1, 1, 2, 2, 2, 2, 1], ""is_center"": true, ""vertex_id"": 11}, {""content"": [2, 1, 1, 1, 1, 2, 2, 1, 1], ""is_center"": false, ""vertex_id"": 23}, {""content"": [2, 1, 1, 1, 1, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 36}, {""content"": [0, 0, 0, 0, 0, 0, -1, 0, -1], ""is_center"": false, ""vertex_id"": 29}, {""content"": [0, 1, 1, 2, 2, 2, 0, 0, 2], ""is_center"": false, ""vertex_id"": 45}]",11,"[23, 36, 45, 29]",,,,,,,,,
249,2023-04-10 21:18:55.577089,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,38,,f,{},{},4,265,"[{""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 35}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 19}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 20}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 32}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 39}]","[{""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 35}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 19}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 20}, {""content"": [0, 0, 0, 0, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 32}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 39}]",35,"[39, 20, 19, 32]",,,,,,,,,
269,2023-04-10 21:20:29.903465,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,39,,f,{},{},5,341,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 28}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 45}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 17}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 40}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 28}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 45}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 17}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 40}]",28,"[14, 45, 40, 17]",,,,,,,,,
516,2023-04-10 21:43:59.008145,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,43,,f,{},{},10,580,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 31}, {""content"": [2, 0, 2, 2, 2, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 27}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 19}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 37}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 31}, {""content"": [2, 0, 2, 2, 2, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 27}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 19}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 37}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}]",31,"[4, 19, 27, 37]",,,,,,,,,
166,2023-04-10 21:12:56.458688,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,9,,f,{},{},3,246,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 3}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 8}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 13}, {""content"": [0, 0, 0, 0, 0, 0, -1, 0, -1], ""is_center"": false, ""vertex_id"": 11}]","[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 23}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 3}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 8}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 13}, {""content"": [0, 0, 0, 0, 0, 0, -1, 0, -1], ""is_center"": false, ""vertex_id"": 11}]",23,"[11, 13, 3, 8]",,,,,,,,,
151,2023-04-10 21:12:02.890077,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,35,,f,{},{},2,168,"[{""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 34}, {""content"": [2, 1, 0, 2, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 8}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 15}]","[{""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 34}, {""content"": [2, 1, 0, 2, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 8}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 15}]",34,"[4, 1, 8, 15]",,,,,,,,,
168,2023-04-10 21:13:06.728301,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,35,,f,{},{},3,233,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 34}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 8}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 15}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}]","[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 34}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 8}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 15}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}]",34,"[4, 1, 8, 15]",,,,,,,,,
674,2023-04-10 22:00:27.443578,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,46,,f,{},{},13,719,"[{""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 22}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 29}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 48}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 7}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 38}]","[{""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 22}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 29}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 48}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 7}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 38}]",22,"[48, 29, 38, 7]",,,,,,,,,
170,2023-04-10 21:13:10.527601,,,,,,f,,,"{""propagate_failure"": ""true""}",graph_chain_node,20,,f,{},{},3,245,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 12}, {""content"": [2, 2, 2, 1, 1, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 38}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 40}, {""content"": [1, 1, 1, 1, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 36}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}]","[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 12}, {""content"": [2, 2, 2, 1, 1, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 38}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 40}, {""content"": [1, 1, 1, 1, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 36}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 18}]",12,"[18, 36, 38, 40]",,,,,,,,,
